Title	Authors	Pdf	Presentation	Volume_Name	Pages	Notes
Description of the UEDIN system for German ASR.	Joris Driesen and Peter Bell and Mark Sinclair and Steve Renals	http://www.mt-archive.info/10/IWSLT-2013-Driesen.pdf				
NTT-NAIST SMT systems for IWSLT 2013.	Katsuhito Sudoh and Graham Neubig and Kevin Duh and Hajime Tsukada	http://www.mt-archive.info/10/IWSLT-2013-Sudoh.pdf				
The 2013 KIT IWSLT speech-to-text systems for German and English.	Kevin Kilgour and Christian Mohr and Michael Heck and Quoc Bao Nguyen and Van Huy Nguyen and Evgeniy Shin and Igor Tseyzer and Jonas Gehring and Markus Müller and Matthias Sperber and Sebastian Stüker and Alex Waibel	http://www.mt-archive.info/10/IWSLT-2013-Kilgour.pdf				
Polish-English speech statistical machine translation systems for the IWSLT 2013.	Krzysztof Wolk and Krzysztof Marasek	http://www.mt-archive.info/10/IWSLT-2013-Wolk.pdf				
The RWTH Aachen German and English LVCSR systems for IWSLT-2013.	M.Ali Basha Shaik and Zoltan Tüske and Simon Wiesler and Markus Nußbaum-Thom and Stephan Peitz and Ralf Schlüter and Hermann Ney	http://www.mt-archive.info/10/IWSLT-2013-Shaik.pdf				
EU-BRIDGE MT: text translation of talks in the EU-BRIDGE project.	Markus Freitag and Stephan Peitz and Joern Wuebker and Hermann Ney and Nadir Durrani and Matthias Huck and Philipp Koehn and Thanh-Le Ha and Jan Niehues and Mohammed Mediani and Teresa Herrmann and Alex Waibel and Nicola Bertoldi and Mauro Cettolo and Marcello Federico	http://www.mt-archive.info/10/IWSLT-2013-Freitag.pdf				
The MIT-LL/AFRL IWSLT-2013 MT system.	Michaeel Kazi and Michael Coury and Elizabeth Salesky and Jessica Ray and Wade Shen and Terry Gleason and Tim Anderson and Grant Erdmann and Lane Schwartz and Brian Ore and Raymond Slyh and Jeremy Gwinnup and Katherine Young and Michael Hutt	http://www.mt-archive.info/10/IWSLT-2013-Kazi.pdf				
The speech recognition and machine translation system of IOIT for IWSLT 2013.	Ngoc-Quan Pham and Hai-Son Le and Tat-Thang Vu and Chi-Mai Luong	http://www.mt-archive.info/10/IWSLT-2013-Pham.pdf				
TÜBİTAK Turkish-English submissions for IWSLT 2013.	Ertuğrul Yılmaz and İlknur Durgar El-Kahlout and Burak Aydın and Zişan Sıla Özil and Coşkun Mermer	http://www.mt-archive.info/10/IWSLT-2013-Yilmaz.pdf				
FBK’s machine translation systems for the IWSLT 2013 evaluation campaign.	Nicola Bertoldi and M.Amin Farajian and Prashant Mathur and Nicholas Ruiz and Marcello Federico	http://www.mt-archive.info/10/IWSLT-2013-Bertoldi.pdf				
The Heidelberg University machine translation systems for IWSLT2013	Patrick Simianer and Laura Jehl and Stefan Riezler	http://www.mt-archive.info/10/IWSLT-2013-Simianer.pdf				
The UEDIN English ASR system for the IWSLT 2013 evaluation.	Peter Bell and Fergus McInnes and Siva Reddy Gangireddy and Mark Sinclair and Alexandra Birch and Steve Renals	http://www.mt-archive.info/10/IWSLT-2013-Bell.pdf				
The NAIST English speech recognition system for IWSLT 2013.	Sakriani Sakti and Keigo Kubo and Graham Neubig and Tomoki Toda and Satoshi Nakamura	http://www.mt-archive.info/10/IWSLT-2013-Sakti.pdf				
The KIT translation systems for IWSLT 2013.	Than-Le Ha and Teresa Herrmann and Jan Niehues and Mohammed Mediani and Eunah Cho and Yuqi Zhang and Isabel Slawik and Alex Waibel	http://www.mt-archive.info/10/IWSLT-2013-Ha.pdf				
The CASIA machine translation system for IWSLT 2013.	Xingyuan Peng and Xiaoyin Fu and Wei Wei and Zhenbiao Chen and Wei Chen and Bo Xu	http://www.mt-archive.info/10/IWSLT-2013-Peng.pdf				
Using viseme recognition to improve a sign language translation system.	Christoph Schmidt and Oscar Koller and Hermann Ney and Thomas Hoyoux and Justus Piater	http://www.mt-archive.info/10/IWSLT-2013-Schmidt.pdf				
The AMARA corpus: building resources for translating the web’s educational content.	Francisco Guzman and Hassan Sajjad and Stephan Vogel and Ahmed Abdelali	http://www.mt-archive.info/10/IWSLT-2013-Guzman.pdf				
Constructing a speech translation system using simultaneous interpretation data.	Hiroaki Shimizu and Graham Neubig and Sakriani Sakti and Tomoki Toda and Satoshi Nakamura	http://www.mt-archive.info/10/IWSLT-2013-Shimizu.pdf				
Improving the minimum Bayes’ risk combination of machine translation systems.	Jesús González-Rubio and Francisco Casacuberta	http://www.mt-archive.info/10/IWSLT-2013-Gonzalez-Rubio-1.pdf				
Emprical study of a two-step approach to estimate translation quality.	Jesús González-Rubio and J.Ramón Navarro-Cerdán and Francisco Casacuberta	http://www.mt-archive.info/10/IWSLT-2013-Gonzalez-Rubio-2.pdf				
The 2013 KIT Quaero speech-to-text system for French.	Joshua Winebarger and Bao Nguyen and Jonas Gehring and Sebastian Stüker and Alex Waibel	http://www.mt-archive.info/10/IWSLT-2013-Winebarger.pdf				
Improving bilingual sub-sentential alignment by sampling-based transpotting.	Li Gong and Aurélien Max and François Yvon	http://www.mt-archive.info/10/IWSLT-2013-Gong.pdf				
Incremental unsupervised training for university lecture recognition.	Michael Heck and Sebastian Stüker and Sakriani Sakti and Alex Waibel and Satoshi Nakamura	http://www.mt-archive.info/10/IWSLT-2013-Heck.pdf				
Studies on training text selection for conversational Finnish language modeling.	Seppo Enarvi and Mikko Kurimo	http://www.mt-archive.info/10/IWSLT-2013-Enarvi.pdf				
Assessing quick update methods of statistical translation models.	Shachar Mirkin and Nicola Cancedda	http://www.mt-archive.info/10/IWSLT-2013-Mirkin.pdf				
Analyzing the potential of source sentence reordering in statistical machine translation.	Teresa Herrmann and Jochen Weiner and Jan Niehues and Alex Waibel	http://www.mt-archive.info/10/IWSLT-2013-Herrmann.pdf				
CRF-based disfluency detection using semantic features for German to English spoken language translation.	Eunah Cho and Than-Le Ha and Alex Waibel	http://www.mt-archive.info/10/IWSLT-2013-Cho.pdf				
Maximum entropy language modeling for Russian ASR.	Evgeniy Shin and Sebastian Stüker and Kevin Kilgour and Christian Fügen and Alex Waibel	http://www.mt-archive.info/10/IWSLT-2013-Shin.pdf				
Improved speech-to-text translation with the Fisher and Callhome Spanish-English speech translation corpus.	Matt Post and Gaurav Kumar and Adam Lopez and Damianos Karakos and Chris Callison-Burch and Sanjeev Khudanpur	http://www.mt-archive.info/10/IWSLT-2013-Post.pdf				
Unsupervised learning of bilingual categories in inversion transduction grammar induction.	Markus Saers and Dekai Wu	http://www.mt-archive.info/10/IWSLT-2013-Saers.pdf				
A study in greedy oracle improvement of translation hypotheses.	Benjamin Marie and Aurélien Max	http://www.mt-archive.info/10/IWSLT-2013-Marie.pdf				
Source aware phrase-based decoding for robust conversational spoken language translation.	Sankaranarayanan Ananthakrishnan and Wei Chen and Rohit Kumar and Dennis Mehay	http://www.mt-archive.info/10/IWSLT-2013-Ananthakrishnan.pdf				
Evaluation of a simultaneous interpretation system and analysis of speech log for user experience assessment.	Akiko Sakamoto and Kazuhiko Abe and Kazuo Sumita and Satoshi Kamatani	http://www.mt-archive.info/10/IWSLT-2013-Sakamoto.pdf				
Parameter optimization for iterative confusion network decoding in weather-domain speech recognition.	Shahab Jalalvand and Daniele Falavigna	http://www.mt-archive.info/10/IWSLT-2013-Jalalvand.pdf				
