Title	Authors	Pdf	Presentation	Volume_Name	Pages	Notes
The CASIA statistical machine translation system for IWSLT 2008	Yanqing He and Jiajun Zhang and Maoxi Li and Licheng Fang and Yufeng Chen and Yu Zhou and Chengqing Zong	http://www.mt-archive.info/05/IWSLT-2008-He.pdf				
NTT statistical machine translation system for IWSLT 2008.	Katsuhito Sudoh and Taro Watanabe and Jun Suzuki and Hajime Tsukada and Hideki Isozaki	http://www.mt-archive.info/05/IWSLT-2008-Sudoh.pdf				
POSTECH machine translation system for IWSLT 2008 evaluation campaign.	Jonghoon Lee and Gary Geunbae Lee	http://www.mt-archive.info/05/IWSLT-2008-Lee.pdf				
TheQMUL system description for IWSLT 2008.	Simon Carter and Christof Monz and Sirvan Yahyaei	http://www.mt-archive.info/05/IWSLT-2008-Carter.pdf				
The RWTH machine translation system for IWSLT 2008.	David Vilar and Daniel Stein and Yuqi Zhang and Evgeny Matusov and Arne Mauser and Oliver Bender and Saab Mansour and Hermann Ney	http://www.mt-archive.info/05/IWSLT-2008-Vilar-1.pdf				
The TALP&I2R SMT systems for IWSLT 2008.	Maxim Khalilov and Maria R. Costa-jussà and Carlos A.Henríquez Q. and José A.R.Fonollosa and Adolfo Hernández H. and José B.Mariño and Rafael E. Banchs and Chen Boxing and Min Zhang and Aiti Aw and Haizhou Li	http://www.mt-archive.info/05/IWSLT-2008-Khalilov.pdf				
The TCH machine translation system for IWSLT 2008.	Haifeng Wang and Hua Wu and Xiaoguang Hu and Zhanyi Liu and Jianfeng Li and Dengjun Ren and Zhengyu Niu	http://www.mt-archive.info/05/IWSLT-2008-Wang.pdf				
Statistical machine translation without long parallel sentences for training data.	Jin’ichi Murakami and Masato Tokuhisa and Satoru Ikehara	http://www.mt-archive.info/05/IWSLT-2008-Murakami.pdf				
The TÜBÍTAK-UEKAE statistical machine translation system for IWSLT 2008.	Coşkun Mermer and Hamza Kaya and Ömer Farukhan Güneş and Mehmet Uğur Doğan	http://www.mt-archive.info/05/IWSLT-2008-Mermer.pdf				
Phrase-based statistical machine translation with pivot languages.	Nicola Bertoldi and Madalina Barbaiani and Marcello Federico and Roldano Cattoni	http://www.mt-archive.info/05/IWSLT-2008-Bertoldi-2.pdf				
Improving statistical machine translation by paraphrasing the training data.	Francis Bond and Eric Nichols and Darren Scott Appling and Michael Paul	http://www.mt-archive.info/05/IWSLT-2008-Bond.pdf				
Evaluating productivity gains of hybrid ASR-MT systems for translation dictation.	Alain Désilets and Marta Stojanovic and Jean-François Lapointe and Rick Rose and Aarthi Reddy	http://www.mt-archive.info/05/IWSLT-2008-Desilets.pdf				
Rapid development of an English/Farsi speech-to-speech translation system.	C.-L. Kao and S.Saleem and R.Prasad and F.Choi and P.Natarajan and D.Stallard and K.Krstovski and M.Kamali	http://www.mt-archive.info/05/IWSLT-2008-Kao.pdf				
Simultaneous German-English lecture translation.	Muntsin Kolss and Matthias Wölfel and Florian Kraft and Jan Niehues and Matthias Paulik and Alex Waibel	http://www.mt-archive.info/05/IWSLT-2008-Kolss.pdf				
Investigations on large-scale lightly-supervised training for statistical machine translation.	Holger Schwenk	http://www.mt-archive.info/05/IWSLT-2008-Schwenk-2.pdf				
Analysing soft syntax features and heuristics for hierarchical phrase based machine translation.	David Vilar and Daniel Stein and Hermann Ney	http://www.mt-archive.info/05/IWSLT-2008-Vilar-2.pdf				
Improvements in dynamic programming beam search for phrase-based statistical machine translation.	Richard Zens and Hermann Ney	http://www.mt-archive.info/05/IWSLT-2008-Zens.pdf				
