Title	Authors	Pdf	Presentation	Volume_Name	Raw_webtext
From Machine Translation to Automatic Spoken Language Interpretation	Dieter Huber	http://www.mt-archive.info/AMTA-1994-Huber.pdf		Papers	From Machine Translation to Automatic Spoken Language Interpretation -- Dieter Huber; pp. 122-125 [PDF,93KB]
Technical Evaluation of MT Systems from the Developer's Point of View: Exploiting Test-Sets for Quality Evaluation	H. Isahara and H. Uchino and S. Ogino and T. Okunishi and S. Kinoshita and S. Shibata and T. Sugio and Y. Takayama and S. Doi and T. Nagano and M. Narita and H. Nomura	http://www.mt-archive.info/AMTA-1994-Isahara.pdf		Papers	Technical Evaluation of MT Systems from the Developer's Point of View: Exploiting Test-Sets for Quality Evaluation -- H. Isahara, H. Uchino, S. Ogino, T. Okunishi, S. Kinoshita, S. Shibata, T. Sugio, Y. Takayama, S. Doi, T. Nagano, M. Narita, H. Nomura; pp. 126-133 [PDF, 163KB]
Integrating Knowledge Bases and Statistics in MT	Kevin Knight and Ishwar Chander and Matthew Haines and Vasileios Hatzivassiloglou and Eduard Hovy and Masayo lida and Steve K. Luk and Akitoshi Okumura and Richard Whitney and Kenji Yamada	http://www.mt-archive.info/AMTA-1994-Knight.pdf		Papers	Integrating Knowledge Bases and Statistics in MT -- Kevin Knight, Ishwar Chander, Matthew Haines, Vasileios Hatzivassiloglou, Eduard Hovy, Masayo lida, Steve K. Luk, Akitoshi Okumura, Richard Whitney, Kenji Yamada; pp. 134-141 [PDF,205KB]
Internationalization and Translatability	David Kumhyr and Carla Merrill and Karin Spalink	http://www.mt-archive.info/AMTA-1994-Kumhyr.pdf		Papers	Internationalization and Translatability -- David Kumhyr, Carla Merrill, Karin Spalink; pp. 142-148 [PDF, 119KB]
A Parameter-Based Message-Passing Parser for MT of Korean and English	Dekang Lin and Bonnie Dorr and Jye-hoon Lee and Sungki Suh	http://www.mt-archive.info/AMTA-1994-Lin.pdf		Papers	A Parameter-Based Message-Passing Parser for MT of Korean and English -- Dekang Lin, Bonnie Dorr, Jye-hoon Lee, and Sungki Suh; pp. 149-156 [PDF, 208KB]
Using Bi-textual Alignment for Translation Validation: the TransCheck system	Elliott Macklovitch	http://www.mt-archive.info/AMTA-1994-Macklovitch.pdf		Papers	Using Bi-textual Alignment for Translation Validation: the TransCheck system -- Elliott Macklovitch; pp. 157-168 [PDF, 223KB]
Interlingua vs. Transfer? Knowledge Sharing Across Projects	Nadia Mesli	http://www.mt-archive.info/AMTA-1994-Mesli.pdf		Papers	Interlingua vs. Transfer? Knowledge Sharing Across Projects -- Nadia Mesli; pp. 169-176 [PDF, 171KB]
Lexicon-to-Ontology Concept Association Using a Bilingual Dictionary	Akitoshi Okumura and Eduard Hovy	http://www.mt-archive.info/AMTA-1994-Okumura.pdf		Papers	Lexicon-to-Ontology Concept Association Using a Bilingual Dictionary -- Akitoshi Okumura and Eduard Hovy; pp. 177-184 [PDF,161KB]
Towards Text-Based Machine Translation	Jörg Schütz and Bärbel Ripplinger	http://www.mt-archive.info/AMTA-1994-Schutz.pdf		Papers	Towards Text-Based Machine Translation -- Jörg Schütz and Bärbel Ripplinger; pp. 185-192 [PDF, 149KB]
The ARPA MT Evaluation Methodologies: Evolution, Lessons, and Future Approaches	John S. White and Theresa A. O'Connell and Francis E. O'Mara	http://www.mt-archive.info/AMTA-1994-White.pdf		Papers	The ARPA MT Evaluation Methodologies: Evolution, Lessons, and Future Approaches -- John S. White, Theresa A. O'Connell, Francis E. O'Mara; pp. 193-205 [PDF, 159KB]
Learning an English-Chinese Lexicon from a Parallel Corpus	Dekai Wu and Xuanyin Xia	http://www.mt-archive.info/AMTA-1994-Wu.pdf		Papers	Learning an English-Chinese Lexicon from a Parallel Corpus -- Dekai Wu and Xuanyin Xia; pp. 206-213 [PDF, 190KB]
Panel Discussions ; 
Is MT Research Doing Any Good?	Kenneth Church and Bonnie Dorr and Eduard Hovy (moderator) and Sergei Nirenburg and Bernard Scott and Virginia Teller	http://www.mt-archive.info/AMTA-1994-Panel-1.pdf		Panel Discussions ; 	Is MT Research Doing Any Good? -- Kenneth Church, Bonnie Dorr, Eduard Hovy (moderator), Sergei Nirenburg, Bernard Scott, Virginia Teller
The Role of MT Evaluation	Scott Bennett and George Doddington and Mary Flanagan and Laurie Gerber and Maghi King (moderator) and Marjorie León and John White	http://www.mt-archive.info/AMTA-1994-Panel-2.pdf		Panel Discussions ; 	The Role of MT Evaluation -- Scott Bennett, George Doddington, Mary Flanagan, Laurie Gerber, Maghi King (moderator), Marjorie León, John White
The Economics of MT	Colin Brace (moderator) and Ron Fournier and Denis Gachot and John Smart and Muriel Vasconcellos and Alan Weaver	http://www.mt-archive.info/AMTA-1994-Panel-3.pdf		Panel Discussions ; 	The Economics of MT -- Colin Brace (moderator), Ron Fournier, Denis Gachot, John Smart, Muriel Vasconcellos, Alan Weaver
Voices of Experience: MT in Operational Settings	Susan Armstrong (moderator) and Roberta Merchant and Kazunori Muraki and Karin Spalink and Mike Tacelosky and Michelle Vanni and Michael Zarechnak	http://www.mt-archive.info/AMTA-1994-Panel-4.pdf		Panel Discussions ; 	Voices of Experience: MT in Operational Settings -- Susan Armstrong (moderator), Roberta Merchant, Kazunori Muraki, Karin Spalink, Mike Tacelosky, Michelle Vanni, Michael Zarechnak
Future Directions	Jaime Carbonell and Lutz Graunitz and Pierre Isabelle and Chris Montgomery and Joseph Pentheroudakis (moderator) and Alex Waibel	http://www.mt-archive.info/AMTA-1994-Panel-5.pdf		Panel Discussions ; 	Future Directions -- Jaime Carbonell, Lutz Graunitz, Pierre Isabelle, Chris Montgomery, Joseph Pentheroudakis (moderator), Alex Waibel
System Demonstrations and Presentations 
Transfer-Driven Machine Translation	Osamu Furuse	http://www.mt-archive.info/AMTA-1994-Furuse.pdf		System Demonstrations and Presentations 	Transfer-Driven Machine Translation -- Osamu Furuse 
ClearCheck Demonstration	Peggy Andersen	http://www.mt-archive.info/AMTA-1994-Andersen.pdf		System Demonstrations and Presentations 	Carnegie Group, Inc.: ClearCheck Demonstration -- Peggy Andersen
Machine Translation on CompuServe Forums	Mary Flanagan	http://www.mt-archive.info/AMTA-1994-Flanagan-2.pdf		System Demonstrations and Presentations 	CompuServe: Machine Translation on CompuServe Forums -- Mary Flanagan
Power Translator	Tom Knupp	http://www.mt-archive.info/AMTA-1994-Knupp.pdf		System Demonstrations and Presentations 	Globalink, Inc.: Power Translator -- Tom Knupp
KANT: Knowledge-Based, Accurate Natural Language Translation	Teruko Mitamura and Eric Nyberg and Jaime Carbonell	http://www.mt-archive.info/AMTA-1994-Mitamura.pdf		System Demonstrations and Presentations 	KANT: Knowledge-Based, Accurate Natural Language Translation -- Teruko Mitamura, Eric Nyberg, Jaime Carbonell
The Klingon Machine Translation Project	d'Armond Speers	http://www.mt-archive.info/AMTA-1994-Speers.pdf		System Demonstrations and Presentations 	The Klingon Machine Translation Project: The Klingon Language Analyzer -- d'Armond Speers
Machine-Aided Voice Translation (MAVT): Advanced Development Model	Christine Montgomery and Bonnie Glover Stalls and Robert Stumberger and Naicong Li and Robert Belvin and Alfredo Arnaiz and Susan Hirsh Litenatsky	http://www.mt-archive.info/AMTA-1994-Montgomery.pdf		System Demonstrations and Presentations 	Language Systems, Inc.: Machine-Aided Voice Translation (MAVT): Advanced Development Model -- Christine Montgomery, Bonnie Glover Stalls, Robert Stumberger, Naicong Li, Robert Belvin, Alfredo Arnaiz, Susan Hirsh Litenatsky
Logos Intelligent Translation System	Winfield Scott Bennett	http://www.mt-archive.info/AMTA-1994-Bennett.pdf		System Demonstrations and Presentations 	Logos Corporation: Logos Intelligent Translation System -- Winfield Scott Bennett
LogoVista E to J	John Richards	http://www.mt-archive.info/AMTA-1994-Richards.pdf		System Demonstrations and Presentations 	LogoVista E to J -- John Richards
PANGLOSS	Jaime Carbonell and David Farwell and Robert Frederking and Steven Helmreich and Eduard Hovy and Kevin Knight and Lori Levin and Sergei Nirenburg	http://www.mt-archive.info/AMTA-1994-Carbonell.pdf		System Demonstrations and Presentations 	PANGLOSS -- Jaime Carbonell, David Farwell, Robert Frederking, Steven Helmreich, Eduard Hovy, Kevin Knight, Lori Levin, Sergei Nirenburg
Commercial PC-Based Machine Translation Software Packages	L. Chris Miller	http://www.mt-archive.info/AMTA-1994-Miller.pdf		System Demonstrations and Presentations 	PC-Based MT: Commercial PC-Based Machine Translation Software Packages -- L. Chris Miller
SPANAM(™) and ENGSPAN(™)	Marjorie León and Julia Aymerich	http://www.mt-archive.info/AMTA-1994-Leon.pdf		System Demonstrations and Presentations 	SPANAM(™) and ENGSPAN(™) -- Marjorie León and Julia Aymerich
SYSTRAN: Demonstration and Company Profile	Stephen Dakis	http://www.mt-archive.info/AMTA-1994-Systran.pdf		System Demonstrations and Presentations 	SYSTRAN: Demonstration and Company Profile -- Stephen Dakis
